,url,price,price_m2,rooms,area,location1,location2,market
1760,https://www.otodom.pl/pl/oferta/karlowice-willowe-89-5m2-ogrod-piwnica-strych-ID4nv2x,1280000.0,14302.0,4,89.5,Psie Pole,Karłowice,secondary
1761,https://www.otodom.pl/pl/oferta/3-pokoje-winda-komorka-maslice-ID4nu5Z,779000.0,12464.0,3,62.5,Fabryczna,Maślice,secondary
1762,https://www.otodom.pl/pl/oferta/klimatyczne-3-pokoje-z-balkonem-powstancow-sl-ID4n6eq,689000.0,10408.0,3,66.2,Krzyki,Powstańców Śląskich,secondary
1763,https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-atrakcyjnej-lokalizacji-ID4jWru,875000.0,12165.0,3,71.93,Śródmieście,Sępolno,secondary
1764,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-3-pokojowe-kozanow-ID4n8zx,699000.0,11554.0,3,60.5,Fabryczna,Pilczyce,secondary
1765,https://www.otodom.pl/pl/oferta/3-pokoje-l-wojszyce-l-od-dewelopera-ID4nxZZ,707169.0,9550.0,3,74.05,Krzyki,Wojszyce,primary
1766,https://www.otodom.pl/pl/oferta/centrum-72-m2-bez-pcc-duzy-taras-ID4mS3F,1018412.0,14125.0,4,72.1,Stare Miasto,Stare Miasto,primary
1767,https://www.otodom.pl/pl/oferta/rezerwacja-dwa-poziomy-3-pokoje-balkon-ID4kERw,480000.0,7864.0,3,61.04,Krzyki,Przedmieście Oławskie,secondary
1768,https://www.otodom.pl/pl/oferta/kameralna-inwestycja-w-prestizowej-okolicy-ID4nsoi,555197.0,10100.0,2,54.97,Śródmieście,Dąbie,primary
1769,https://www.otodom.pl/pl/oferta/zatorska-2010-r-pelen-rozklad-balkon-garaz-ID4njfq,799000.0,10133.0,4,78.85,Psie Pole,Zawidawie,secondary
1770,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-w-centrum-miasta-ID4npVt,487458.0,19321.0,1,25.23,Stare Miasto,Przedmieście Świdnickie,primary
1771,https://www.otodom.pl/pl/oferta/armii-krajowej-etap-i-mieszkanie-a-2-m1-ID4jH6S,868230.0,11000.0,4,78.93,Krzyki,Tarnogaj,primary
1772,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-z-osobna-kuchnia-ul-popowicka-ID4mYgv,640000.0,11830.0,3,54.1,Fabryczna,Popowice Północne,secondary
1773,https://www.otodom.pl/pl/oferta/blisko-centrum-3-osobne-pokoje-z-kuchnia-studenci-ID4nq6v,598900.0,9818.0,3,61.0,Stare Miasto,Szczepin,secondary
1774,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-dobra-komunikacja-ID4jED3,385000.0,9390.0,2,41.0,Śródmieście,Nadodrze,secondary
1775,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45-21m2-loggia-ID4nl7z,599900.0,13269.0,2,45.21,Krzyki,Krzyki,primary
1776,https://www.otodom.pl/pl/oferta/okolice-ulicy-wygodnej-balkon-ID4lpGL,529000.0,13914.0,1,38.02,Śródmieście,Ołbin,secondary
1777,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-92m2-taras-bez-posrednikow-ID4jMhX,1768512.0,19200.0,3,92.11,Psie Pole,Karłowice,primary
1778,https://www.otodom.pl/pl/oferta/4-pokoje-taras-23m2-2-miejsca-parkingowe-ID4jJ3M,849000.0,11744.0,4,72.29,Psie Pole,Swojczyce,secondary
1779,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-a-0-4-ID4nxHX,505900.0,12126.0,2,41.72,Fabryczna,Maślice,primary
1780,https://www.otodom.pl/pl/oferta/aleja-platanowa-nowe-mieszkanie-bez-kredytu-ID4kwf1,224198.0,2426.0,4,92.43,Fabryczna,Leśnica,primary
1781,https://www.otodom.pl/pl/oferta/3-oddzielne-pok-hubska-krzyki-tramwaj-lidl-do-remo-ID4nBld,583000.0,10087.0,3,57.8,Krzyki,Huby,secondary
1782,https://www.otodom.pl/pl/oferta/jasne-3-pokoje-przy-parku-duzy-balkon-ID4nvSm,779000.0,12157.0,3,64.08,Psie Pole,Sołtysowice,primary
1783,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-oporowie-ID4nqMz,559000.0,11996.0,2,46.6,Fabryczna,Oporów,secondary
1784,https://www.otodom.pl/pl/oferta/ok-placu-grunwaldzkiego-rozkladowe-z-1992r-ID4nf0Z,650000.0,12037.0,2,54.0,Śródmieście,Plac Grunwaldzki,secondary
1785,https://www.otodom.pl/pl/oferta/gotowe-zielone-osiedle-dla-rodziny-promocja-ID4nC9j,920000.0,10888.0,4,84.5,Stare Miasto,Szczepin,primary
1786,https://www.otodom.pl/pl/oferta/wyjatkowa-inwestycja-w-prestizowej-lokalizacji-ID4mYHf,799000.0,17756.0,2,45.0,Śródmieście,Nadodrze,secondary
1787,https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodem-kredyt-2-ID4nm2g,619500.0,12380.0,2,50.04,Krzyki,Księże,primary
1788,https://www.otodom.pl/pl/oferta/park-tolpy-centrum-bema-w-slodowa-barlickiego-3-p-ID4nASi,529997.0,9797.0,3,54.1,Stare Miasto,Przedmieście Świdnickie,secondary
1789,https://www.otodom.pl/pl/oferta/3-pokoje-partynice-przy-parku-balkon-ogrod-ID4nsei,699999.0,12281.0,3,57.0,Krzyki,Partynice,secondary
1790,https://www.otodom.pl/pl/oferta/okazja-54m2-3pok-rozkladowe-balkon-miejskie-media-ID4ngPx,500000.0,9242.0,3,54.1,Fabryczna,Popowice Północne,secondary
1791,https://www.otodom.pl/pl/oferta/przestronne-z-potencjalem-1-pok-z-balkonem-ID4nAmy,399000.0,11735.0,1,34.0,Fabryczna,Nowy Dwór,secondary
1792,https://www.otodom.pl/pl/oferta/wejherowska-2010-r-rozkladowe-balkon-winda-ID4nzX0,785000.0,11080.0,3,70.85,Fabryczna,Popowice Północne,secondary
1793,https://www.otodom.pl/pl/oferta/65-81-3-4-verd1-ID4naff,679000.0,10318.0,4,65.81,Psie Pole,Zawidawie,primary
1794,https://www.otodom.pl/pl/oferta/3-pokoje-64-m2-z-duzym-ogrodem-grabiszyn-ID4nzNb,828493.0,12945.0,3,64.0,Fabryczna,Grabiszynek,primary
1795,https://www.otodom.pl/pl/oferta/4-pokoje-w-centrum-blisko-terenow-zielonych-ID4jy8U,958296.0,12898.0,4,74.3,Śródmieście,Ołbin,primary
1796,https://www.otodom.pl/pl/oferta/popowice-4-pokoje-przystosowane-na-biuro-ID4l6iz,769000.0,10392.0,4,74.0,Fabryczna,Popowice Północne,secondary
1797,https://www.otodom.pl/pl/oferta/30m2-kawalerka-ul-zwycieska-swietna-na-wynajem-ID4mkvQ,390000.0,13000.0,1,30.0,Krzyki,Partynice,secondary
1798,https://www.otodom.pl/pl/oferta/mieszkanie-39-29-m2-opcjonalnie-2-pokojowe-ruska-ID4nzI3,505000.0,12853.0,2,39.29,Stare Miasto,Stare Miasto,secondary
1799,https://www.otodom.pl/pl/oferta/m3-osobna-kuchnia-taras-zielen-wro-swojczyce-ID4niVW,740000.0,10587.0,3,69.9,Psie Pole,Swojczyce,primary
1800,https://www.otodom.pl/pl/oferta/3-pokoje-centrum-inwestycyjne-ID4npL1,830000.0,9369.0,3,88.59,Krzyki,Powstańców Śląskich,secondary
1801,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-z-ogrodkiem-ID4n5Wj,921960.0,9000.0,4,102.44,Fabryczna,Oporów,primary
1802,https://www.otodom.pl/pl/oferta/mieszkanie-51-70-m-wroclaw-ID4nsAa,635900.0,12300.0,3,51.7,Fabryczna,Grabiszyn,secondary
1803,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-balkon-bezposrednio-ID4luGE,990697.0,11314.0,4,87.56,Stare Miasto,Szczepin,primary
1804,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-blisko-centrum-ID4jFUF,645000.0,10403.0,3,62.0,Stare Miasto,Szczepin,secondary
1805,https://www.otodom.pl/pl/oferta/2-pok-jasne-ogrodek-zielone-tereny-20-min-rynek-ID4nb4U,364956.0,10203.0,2,35.77,Krzyki,Bieńkowice,primary
1806,https://www.otodom.pl/pl/oferta/centrum-bez-pcc-kredyt-2-ogrodek-ID4mP8D,549999.0,13253.0,2,41.5,Stare Miasto,Stare Miasto,primary
1807,https://www.otodom.pl/pl/oferta/gotowe-umeblowane-2pokoje-balkon-klimatyzacja-ID4nwmv,534900.0,13715.0,2,39.0,Krzyki,Jagodno,secondary
1808,https://www.otodom.pl/pl/oferta/centrum-miasta-wyjatkowa-ofetra-dla-inwestora-ID4n0QL,799000.0,17756.0,2,45.0,Stare Miasto,Szczepin,secondary
1809,https://www.otodom.pl/pl/oferta/wyremontowana-kawalerka-w-srodmiesciu-ID4n3Qb,390000.0,13324.0,1,29.27,Stare Miasto,Stare Miasto,secondary
1810,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-i-z-klimatyzacja-ID4mobQ,865000.0,11533.0,3,75.0,Krzyki,Wojszyce,secondary
1811,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-kredyt-2-0-prowizji-ID4mMGW,699500.0,13007.0,3,53.78,Krzyki,Brochów,primary
1812,https://www.otodom.pl/pl/oferta/lipa-piotrowska-3-pokoje-101-m2-nowe-bud-wy-ID4nrom,1350000.0,13311.0,3,101.42,Psie Pole,Lipa Piotrowska,secondary
1813,https://www.otodom.pl/pl/oferta/rezerwacja-2-pokoje-kuchnia-balkon-cisza-parking-ID4mXbY,429000.0,8915.0,2,48.12,Krzyki,Brochów,secondary
1814,https://www.otodom.pl/pl/oferta/klucze-od-reki-zobacz-na-zywo-ID4nrGz,875300.0,11749.0,4,74.5,Stare Miasto,Szczepin,primary
1815,https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-ID4nteb,515000.0,11705.0,2,44.0,Stare Miasto,Szczepin,secondary
1816,https://www.otodom.pl/pl/oferta/psie-pole-3-pokojowe-mieszkanie-do-sprzedania-ID4jsck,599000.0,12479.0,3,48.0,Psie Pole,Karłowice,secondary
1817,https://www.otodom.pl/pl/oferta/3-pokoje-83-78-m2-pol-domu-duza-dzialka-ID4mBu5,570000.0,6804.0,3,83.78,Psie Pole,Świniary,secondary
1818,https://www.otodom.pl/pl/oferta/inwestycyjne-mieszkanie-ul-zelazna-roi-11-3-ID4n3q7,999000.0,13381.0,7,74.66,Fabryczna,Gajowice,secondary
1819,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-dzielnicy-krzyki-ID4no5H,569000.0,10880.0,2,52.3,Krzyki,Jagodno,secondary
1820,https://www.otodom.pl/pl/oferta/3-pokoje-taras-25m-idealne-dla-rodziny-ID4nz0T,725000.0,9635.0,3,75.25,Krzyki,Tarnogaj,secondary
1821,https://www.otodom.pl/pl/oferta/dwupoziomowy-loft-w-nowej-inwestycji-wojszyce-ID4n7im,657600.0,9600.0,4,68.5,Krzyki,Wojszyce,primary
1822,https://www.otodom.pl/pl/oferta/dwustronne-przyroda-bliskie-krzyki-winda-2xbalkon-ID4nycc,616400.0,13400.0,2,46.0,Krzyki,Tarnogaj,primary
1823,https://www.otodom.pl/pl/oferta/okolice-ul-haukego-bosaka-rozklad-dwustronne-ID4i2KM,619900.0,10706.0,3,57.9,Krzyki,Przedmieście Oławskie,secondary
1824,https://www.otodom.pl/pl/oferta/centrum-l-wysoki-standard-l-kameralnie-ID4mm5L,689265.0,26500.0,1,26.01,Stare Miasto,Stare Miasto,secondary
1825,https://www.otodom.pl/pl/oferta/4pokojowe-mieszkanie-jagodno-ID4nvRd,746825.0,10190.0,4,73.29,Krzyki,Jagodno,primary
1826,https://www.otodom.pl/pl/oferta/piekne-osiedle-przy-parku-z-tarasem-parking-ID4nuPt,700000.0,12727.0,3,55.0,Fabryczna,Leśnica,secondary
1827,https://www.otodom.pl/pl/oferta/ostatnie-apartamenty-z-widokiem-na-rzeke-ID4nnbC,912129.0,14100.0,3,64.69,Stare Miasto,Szczepin,primary
1828,https://www.otodom.pl/pl/oferta/mieszkanie-na-starym-miescie-sprzedam-ID4n1vd,670000.0,13252.0,2,50.56,Stare Miasto,Stare Miasto,secondary
1829,https://www.otodom.pl/pl/oferta/muchobor-maly-balkon-miejsce-parkingowe-2010-ID4nuVc,360000.0,13230.0,1,27.21,Fabryczna,Muchobór Mały,secondary
1830,https://www.otodom.pl/pl/oferta/kawalerka-wroclaw-centrum-mosiezna-od-zaraz-ID4mSyD,395000.0,14301.0,1,27.62,Fabryczna,Muchobór Mały,secondary
1831,https://www.otodom.pl/pl/oferta/dwupoziomowe-po-remoncie-2-lazienki-ID4mpKH,999000.0,7433.0,5,134.4,Śródmieście,Zacisze,secondary
1832,https://www.otodom.pl/pl/oferta/nadodrze-mieszkanie-w-pieknej-kamienicy-55m2-2-ID4l3iK,550000.0,10000.0,2,55.0,Śródmieście,Nadodrze,secondary
1833,https://www.otodom.pl/pl/oferta/ladne-3-oddzielne-pokoje-z-osobna-kuchnia-inwestor-ID4nrpf,784000.0,11329.0,3,69.2,Krzyki,Borek,secondary
1834,https://www.otodom.pl/pl/oferta/nowa-inwestycja-3-pokoje-duzy-salon-wieza-ID4ntMs,935307.0,14580.0,2,64.15,Śródmieście,Ołbin,primary
1835,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-inwestycyjny-53m2-ID4iNu7,722655.0,13500.0,2,53.53,Śródmieście,Ołbin,primary
1836,https://www.otodom.pl/pl/oferta/okolice-ul-browarna-nowe2018-balkon-rozklad-ID4noHF,899000.0,14171.0,3,63.44,Psie Pole,Karłowice,secondary
1837,https://www.otodom.pl/pl/oferta/2-pokoje-ksieze-male-balkon-parking-w-cenie-ID4nzYJ,615000.0,12434.0,2,49.46,Krzyki,Wojszyce,secondary
1838,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-2-k1-5-ID4mxsE,655200.0,13000.0,2,50.4,Fabryczna,Gajowice,primary
1839,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-71m2-ogrodek-ID4jMhS,1392105.0,19500.0,2,71.39,Psie Pole,Karłowice,primary
1840,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-4-pokojowe-w-kamienicy-ID4gXbh,820000.0,9775.0,4,83.89,Śródmieście,Ołbin,secondary
1841,https://www.otodom.pl/pl/oferta/2-pokoje-przy-rzece-duzy-balkon-ID4jXfJ,614000.0,15038.0,1,40.83,Stare Miasto,Szczepin,primary
1842,https://www.otodom.pl/pl/oferta/kawalerka-super-inwestycja-obok-ul-grabiszynskiej-ID4n1oA,395000.0,11416.0,1,34.6,Fabryczna,Grabiszyn,secondary
1843,https://www.otodom.pl/pl/oferta/3-pokoje-centrum-miasta-lokalizacja-ID4m6Lt,836880.0,13200.0,3,63.4,Śródmieście,Ołbin,primary
1844,https://www.otodom.pl/pl/oferta/ciche-sloneczne-i-przytulne-49m2-szczepin-ID4neBd,649000.0,13245.0,2,49.0,Stare Miasto,Szczepin,secondary
1845,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-ID4kGml,699000.0,12409.0,3,56.33,Psie Pole,Zawidawie,primary
1846,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-nad-odra-inwestycja-wlasne-ID4m9Of,899000.0,8099.0,7,111.0,Psie Pole,Różanka,secondary
1847,https://www.otodom.pl/pl/oferta/apartament-116m2-bulwary-nadodrzanskie-ID4i2pA,2088000.0,18000.0,4,116.0,Śródmieście,Nadodrze,primary
1848,https://www.otodom.pl/pl/oferta/kawalerka-przy-rynku-standard-premium-roi-10-ID4nw6S,487458.0,19321.0,1,25.23,Stare Miasto,Przedmieście Świdnickie,primary
1849,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-w-miejskiej-willi-zielen-spokoj-ID4npfe,679774.0,11690.0,3,58.15,Psie Pole,Swojczyce,primary
1850,https://www.otodom.pl/pl/oferta/2-pokoje-rozklad-5-minut-do-rynku-ID4lRRK,499000.0,12762.0,2,39.1,Stare Miasto,Szczepin,secondary
1851,https://www.otodom.pl/pl/oferta/narozne-m3-obok-zieleni-wroclaw-zakrzow-ID4niK5,684000.0,11169.0,3,61.24,Psie Pole,Zawidawie,primary
1852,https://www.otodom.pl/pl/oferta/idealne-na-start-kredyt-2-ID4nuZ2,519990.0,10766.0,2,48.3,Stare Miasto,Szczepin,secondary
1853,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-w-stylowym-budynku-w-centrum-ID4l1JP,861300.0,12806.0,3,67.26,Śródmieście,Plac Grunwaldzki,primary
1854,https://www.otodom.pl/pl/oferta/okolice-ul-sztabowej-rozklad-piwnica-lux-ID4kdva,695000.0,12636.0,3,55.0,Krzyki,Wojszyce,secondary
1855,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-w-centrum-ID4lLXL,539000.0,9943.0,2,54.21,Krzyki,Huby,secondary
1856,https://www.otodom.pl/pl/oferta/grabiszyn-balkon-piwnica-rozkladowe-ID4lMcL,599000.0,9215.0,3,65.0,Fabryczna,Grabiszyn,secondary
1857,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-dwie-kawalerki-centrum-ID4nydl,700000.0,17500.0,2,40.0,Stare Miasto,Stare Miasto,secondary
1858,https://www.otodom.pl/pl/oferta/klucze-jesienia-2023-tramwaj-media-miejskie-ID4n5g4,819999.0,12094.0,3,67.8,Stare Miasto,Szczepin,primary
1859,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-2-balkony-ID4mVwH,817817.0,13300.0,3,61.49,Krzyki,Przedmieście Oławskie,primary
1860,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-z-kuchnia-komorka-garaz-ID4nazz,465000.0,17885.0,1,26.0,Krzyki,Przedmieście Oławskie,secondary
1861,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4kkw1,542220.0,10500.0,3,51.64,Psie Pole,Lipa Piotrowska,primary
1862,https://www.otodom.pl/pl/oferta/nowy-apartament-premium-4-balkony-2-tarasy-ID4nx0q,2446381.0,16368.0,5,149.46,Stare Miasto,Szczepin,primary
1863,https://www.otodom.pl/pl/oferta/3pokoje-rodzinne-osiedle-krzyki-jagodno-ID4nkni,602744.0,11800.0,3,51.08,Krzyki,Jagodno,primary
1864,https://www.otodom.pl/pl/oferta/nowe-2-poziomy-ogrodek-bez-pcc-klecina-ID4n5Wl,898290.0,9000.0,4,99.81,Fabryczna,Oporów,primary
1865,https://www.otodom.pl/pl/oferta/trzy-pokojowe-mieszkanie-z-balkonem-ID4lOTo,856473.0,12350.0,3,69.35,Psie Pole,Swojczyce,primary
1866,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-przy-walach-na-szczepinie-ID4llro,569326.0,16459.0,1,34.59,Stare Miasto,Szczepin,primary
1867,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-mieszkanie-w-centrum-lesnicy-ID4kooa,870000.0,9032.0,3,96.32,Fabryczna,Leśnica,secondary
1868,https://www.otodom.pl/pl/oferta/tanie-mieszkanie-dobrze-skomunikowane-nie-czekaj-ID4nptc,413508.0,10200.0,2,40.54,Krzyki,Brochów,primary
1869,https://www.otodom.pl/pl/oferta/przytulne-2-pokoje-przy-terenach-zielonych-ID4ntDD,529228.0,12276.0,2,43.11,Krzyki,Księże,primary
1870,https://www.otodom.pl/pl/oferta/przestronne-z-potencjalem-6-pok-ogrod-taras-balkon-ID4mVEK,1170000.0,6228.0,6,187.86,Krzyki,Wojszyce,secondary
1871,https://www.otodom.pl/pl/oferta/4-pokoje-w-prestizowej-inwestycji-i-kwartal-2024r-ID4nrsd,876740.0,11800.0,4,74.3,Śródmieście,Szczytniki,primary
1872,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4lQzj,588462.0,13150.0,2,44.75,Krzyki,Ołtaszyn,primary
1873,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4ncRj,500736.0,12800.0,2,39.12,Psie Pole,Poświętne,primary
1874,https://www.otodom.pl/pl/oferta/jaracza-3p-k-loggia-dwustre-w-wys277-2pietro-cogaz-ID4n4FK,649000.0,11360.0,3,57.13,Śródmieście,Ołbin,secondary
1875,https://www.otodom.pl/pl/oferta/klucze-za-2-miesiace-tramwaj-media-miejskie-balkon-ID4nfLK,939999.0,10805.0,4,87.0,Stare Miasto,Szczepin,primary
1876,https://www.otodom.pl/pl/oferta/unikatowa-centrum-3-pok-dubois-pomorska-ID4iZNq,499000.0,7236.0,3,68.96,Śródmieście,Nadodrze,secondary
1877,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4eYqA,742500.0,12375.0,3,60.0,Krzyki,Krzyki,primary
1878,https://www.otodom.pl/pl/oferta/ostatnie-domy-14-min-do-centrum-ogrodek-47m2-ID4ndV8,989000.0,7757.0,6,127.5,Krzyki,Jagodno,primary
1879,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-z-osobna-kuchnia-winda-bk2-ID4mTiZ,549000.0,11758.0,2,46.69,Psie Pole,Zawidawie,primary
1880,https://www.otodom.pl/pl/oferta/hit-3m-taras-balkon-mp-zielen-komunikacja-ID4npl7,675000.0,11250.0,3,60.0,Psie Pole,Lipa Piotrowska,secondary
1881,https://www.otodom.pl/pl/oferta/2-pokoje-centrum-stare-miasto-ID4nBXk,1099791.0,25300.0,2,43.47,Stare Miasto,Stare Miasto,primary
1882,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-ID4noHY,720000.0,9730.0,3,74.0,Śródmieście,Ołbin,secondary
1883,https://www.otodom.pl/pl/oferta/piekne-4-pokojowe-mieszkanie-fabryczna-oporow-ID4nqRy,865000.0,11959.0,4,72.33,Fabryczna,Muchobór Mały,secondary
1884,https://www.otodom.pl/pl/oferta/wykonczona-i-umeblowana-kawalerka-przy-uczelni-ID4lIS9,421204.0,17262.0,1,24.4,Stare Miasto,Przedmieście Świdnickie,primary
1885,https://www.otodom.pl/pl/oferta/muchobor-wielki-balkon-kom-lok-parking-winda-ID4nyXr,800000.0,12698.0,3,63.0,Fabryczna,Muchobór Wielki,secondary
1886,https://www.otodom.pl/pl/oferta/piekny-ogrodek-kredyt2-nowy-etap-ostatnie-ID4nBxG,475000.0,9314.0,3,51.0,Krzyki,Bieńkowice,primary
1887,https://www.otodom.pl/pl/oferta/2-pok-sloneczne-winda-komorka-zeromskiego-ID4nkm0,599000.0,10583.0,2,56.6,Śródmieście,Ołbin,secondary
1888,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-3-pok-5-k3-5-ID4mxuj,857460.0,12350.0,3,69.43,Fabryczna,Gajowice,primary
1889,https://www.otodom.pl/pl/oferta/4-pokoje-dom-oltaszyn-kameralne-osiedle-ID4niuR,1159000.0,7755.0,4,149.45,Krzyki,Ołtaszyn,primary
1890,https://www.otodom.pl/pl/oferta/2pokoje-36-12m2-inwestycja-na-start-soltysowice-ID4ngs0,519000.0,14369.0,2,36.12,Psie Pole,Sołtysowice,primary
1891,https://www.otodom.pl/pl/oferta/centrum-2pokoje-narozne-mieszkanie-loggia-ID4kNTS,600600.0,13200.0,2,45.5,Śródmieście,Ołbin,primary
1892,https://www.otodom.pl/pl/oferta/ostatnie-z-ogrodkiem-kredyt2-promocja-sprawdz-hit-ID4nBx2,382900.0,10636.0,2,36.0,Krzyki,Bieńkowice,primary
1893,https://www.otodom.pl/pl/oferta/mieszkanie-32-30-m-wroclaw-ID4ngPd,380000.0,11765.0,2,32.3,Fabryczna,Muchobór Mały,secondary
1894,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-przy-parku-ID4n5q5,889000.0,12190.0,4,72.93,Psie Pole,Sołtysowice,primary
1895,https://www.otodom.pl/pl/oferta/duze-w-centrum-sienkiewicza-balkon-grunwald-ID4noGx,1099950.0,13887.0,3,79.21,Stare Miasto,Przedmieście Świdnickie,secondary
1896,https://www.otodom.pl/pl/oferta/nowe-bud-2pokbalkon-ID4mX4G,599999.0,11249.0,2,53.34,Psie Pole,Psie Pole,secondary
1897,https://www.otodom.pl/pl/oferta/centrum-3-pokoje-100-1-m2-zielona-okolica-ID4ly9j,1321000.0,13197.0,3,100.1,Śródmieście,Ołbin,primary
1898,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-jana-pawla-rynek-grabiszynska-ID4nCBv,659000.0,12434.0,2,53.0,Stare Miasto,Szczepin,secondary
1899,https://www.otodom.pl/pl/oferta/95-m2-4-pokoje-2-balkony-2-miejsca-parkingowe-ID4njjk,765000.0,8053.0,4,95.0,Psie Pole,Strachocin,secondary
1900,https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-blisko-szkola-pilczyce-ID4mJEm,475000.0,10810.0,2,43.94,Fabryczna,Pilczyce,secondary
1901,https://www.otodom.pl/pl/oferta/kawalerka-z-wysoka-antresola-wsrod-zieleni-ID4mzVb,485669.0,12175.0,1,39.89,Psie Pole,Karłowice,primary
1902,https://www.otodom.pl/pl/oferta/kawalerka-tramwaj-inwestycja-gotowa-ID4lU3c,306000.0,12133.0,1,25.22,Krzyki,Księże,primary
1903,https://www.otodom.pl/pl/oferta/okolice-ul-gornickiego-lux-inwestycja-ID4lpLa,515000.0,11977.0,2,43.0,Śródmieście,Ołbin,secondary
1904,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-2-pokoje-nowe-kup-na-2-ID4ny05,446925.0,11982.0,2,37.3,Krzyki,Księże,primary
1905,https://www.otodom.pl/pl/oferta/krzyki-ok-skarbowcow-dwustronne-z-tarasem-30-mkw-ID4nB3I,725000.0,9667.0,4,75.0,Krzyki,Tarnogaj,secondary
1906,https://www.otodom.pl/pl/oferta/nowa-inwestycja-w-samym-centrum-wroclawia-ID4jC7x,584640.0,17400.0,1,33.6,Śródmieście,Ołbin,primary
1907,https://www.otodom.pl/pl/oferta/kawalerka-swietna-na-inwestycje-pod-klucz-ID4mCVr,449904.0,16800.0,1,26.78,Krzyki,Przedmieście Oławskie,primary
1908,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4iioj,824262.0,21743.0,2,37.91,Stare Miasto,Przedmieście Świdnickie,primary
1909,https://www.otodom.pl/pl/oferta/promocja-2-pokoje-nowe-kup-na-2-ID4nBXt,529680.0,12000.0,2,44.14,Krzyki,Księże,primary
1910,https://www.otodom.pl/pl/oferta/armii-krajowej-lokal-hotelowy-a-4-h4-ID4jH4F,347472.0,15200.0,1,22.86,Krzyki,Tarnogaj,primary
1911,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-balkon-bezposrednio-ID4cT2U,968559.0,11495.0,4,84.26,Stare Miasto,Szczepin,primary
1912,https://www.otodom.pl/pl/oferta/okolice-ul-namyslowskiej-lokalizacja-ogrodek-ID4hBqM,1174690.0,11517.0,3,102.0,Śródmieście,Ołbin,secondary
1913,https://www.otodom.pl/pl/oferta/kawalerka-oltaszyn-do-odbioru-ID4nruO,521582.0,13329.0,1,39.13,Krzyki,Ołtaszyn,primary
1914,https://www.otodom.pl/pl/oferta/narozne-4-pok-przy-jednosci-narodowej-centrum-ID4jvFv,876740.0,11800.0,4,74.3,Śródmieście,Szczytniki,primary
1915,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-2-balkony-ID4jmIV,889746.0,10200.0,4,87.23,Krzyki,Przedmieście Oławskie,primary
1916,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-zwidokiem-na-rzeke-ID4mNys,817420.0,13646.0,2,59.9,Śródmieście,Ołbin,primary
